Customer ID,Recency_Score,Frequency_Score,Monetary_Score,Segment,RFM_Score
13680,2,5,5,cant_loose,25
13683,2,1,2,hibernating,21
13684,4,3,3,potential_loyalists,43
13686,4,2,2,potential_loyalists,42
13687,2,1,5,hibernating,21
13688,1,1,2,hibernating,11
13689,2,1,2,hibernating,21
13691,4,1,1,promising,41
13692,3,2,4,about_to_sleep,32
13693,5,5,4,champions,55
13694,5,5,5,champions,55
13695,1,1,2,hibernating,11
13696,3,3,4,need_attention,33
13698,1,2,2,hibernating,12
13699,1,1,2,hibernating,11
13700,3,3,2,need_attention,33
13701,2,1,1,hibernating,21
13702,2,1,1,hibernating,21
13703,3,1,2,about_to_sleep,31
13705,5,4,4,champions,54
13706,1,1,2,hibernating,11
13707,3,3,5,need_attention,33
13710,3,2,2,about_to_sleep,32
13711,3,5,4,loyal_customers,35
13712,1,1,3,hibernating,11
13713,3,3,3,need_attention,33
13714,2,1,1,hibernating,21
13715,5,5,5,champions,55
13717,2,2,2,hibernating,22
13719,4,4,4,loyal_customers,44
13721,4,1,1,promising,41
13722,3,5,5,loyal_customers,35
13723,4,4,4,loyal_customers,44
13724,1,1,1,hibernating,11
13728,4,5,4,loyal_customers,45
13729,3,3,3,need_attention,33
13733,3,2,2,about_to_sleep,32
13735,5,5,5,champions,55
13736,3,4,4,loyal_customers,34
13738,4,1,2,promising,41
13739,2,1,1,hibernating,21
13740,3,4,4,loyal_customers,34
13745,1,1,2,hibernating,11
13746,3,1,1,about_to_sleep,31
13747,5,2,1,potential_loyalists,52
13748,5,4,4,champions,54
13750,4,4,4,loyal_customers,44
13752,2,1,2,hibernating,21
13754,2,1,1,hibernating,21
13756,5,5,5,champions,55
13757,1,1,1,hibernating,11
13758,5,5,5,champions,55
13760,3,3,4,need_attention,33
13763,3,2,5,about_to_sleep,32
13765,1,1,2,hibernating,11
13766,2,1,1,hibernating,21
13767,5,5,5,champions,55
13768,1,2,3,hibernating,12
13769,5,5,5,champions,55
13770,3,4,3,loyal_customers,34
13772,4,4,4,loyal_customers,44
13773,4,2,2,potential_loyalists,42
13775,1,1,4,hibernating,11
13776,3,2,3,about_to_sleep,32
13777,5,5,5,champions,55
13779,2,1,1,hibernating,21
13780,3,1,2,about_to_sleep,31
13781,1,2,3,hibernating,12
13782,2,5,3,cant_loose,25
13784,3,3,2,need_attention,33
13785,3,4,3,loyal_customers,34
13786,5,4,5,champions,54
13788,2,1,1,hibernating,21
13789,4,1,1,promising,41
13792,3,1,1,about_to_sleep,31
13793,1,1,1,hibernating,11
13794,1,1,1,hibernating,11
13795,4,4,3,loyal_customers,44
13796,2,1,2,hibernating,21
13798,5,5,5,champions,55
13799,2,5,4,cant_loose,25
13800,3,2,4,about_to_sleep,32
13802,5,5,5,champions,55
13803,3,2,4,about_to_sleep,32
13804,3,2,3,about_to_sleep,32
13807,5,3,2,potential_loyalists,53
13809,4,2,3,potential_loyalists,42
13814,2,1,3,hibernating,21
13815,3,4,5,loyal_customers,34
13818,3,1,1,about_to_sleep,31
13820,3,3,3,need_attention,33
13821,4,4,4,loyal_customers,44
13823,4,4,5,loyal_customers,44
13824,5,5,4,champions,55
13825,1,2,2,hibernating,12
13829,3,1,1,about_to_sleep,31
13830,1,1,1,hibernating,11
13831,5,5,5,champions,55
13832,3,1,3,about_to_sleep,31
13833,3,1,2,about_to_sleep,31
13834,1,2,2,hibernating,12
13836,4,2,3,potential_loyalists,42
13838,5,5,4,champions,55
13839,2,1,1,hibernating,21
13840,3,1,3,about_to_sleep,31
13842,5,5,5,champions,55
13843,4,1,2,promising,41
13846,4,1,2,promising,41
13847,1,1,2,hibernating,11
13848,5,4,4,champions,54
13849,4,3,4,potential_loyalists,43
13851,5,4,4,champions,54
13852,1,1,1,hibernating,11
13854,5,5,5,champions,55
13856,2,5,3,cant_loose,25
13857,4,4,4,loyal_customers,44
13859,2,1,2,hibernating,21
13861,3,2,2,about_to_sleep,32
13862,4,1,2,promising,41
13864,4,1,3,promising,41
13869,4,4,5,loyal_customers,44
13870,4,5,5,loyal_customers,45
13871,3,4,4,loyal_customers,34
13873,4,4,3,loyal_customers,44
13875,4,5,5,loyal_customers,45
13877,2,2,2,hibernating,22
13879,1,1,2,hibernating,11
13880,5,4,4,champions,54
13881,5,5,5,champions,55
13883,3,5,5,loyal_customers,35
13884,5,4,4,champions,54
13888,3,4,4,loyal_customers,34
13889,4,4,4,loyal_customers,44
13890,5,4,4,champions,54
13891,5,3,3,potential_loyalists,53
13892,2,2,3,hibernating,22
13895,2,2,4,hibernating,22
13896,1,1,2,hibernating,11
13897,2,2,3,hibernating,22
13898,3,1,3,about_to_sleep,31
13900,4,3,3,potential_loyalists,43
13901,5,5,5,champions,55
13903,4,1,1,promising,41
13905,1,1,2,hibernating,11
13906,3,1,1,about_to_sleep,31
13907,1,1,1,hibernating,11
13909,3,2,2,about_to_sleep,32
13911,5,5,4,champions,55
13912,3,1,1,about_to_sleep,31
13913,2,1,1,hibernating,21
13915,4,1,1,promising,41
13919,3,2,3,about_to_sleep,32
13920,3,4,4,loyal_customers,34
13921,3,4,3,loyal_customers,34
13922,2,2,3,hibernating,22
13927,2,1,2,hibernating,21
13929,3,5,5,loyal_customers,35
13931,4,5,5,loyal_customers,45
13936,4,2,3,potential_loyalists,42
13937,3,1,3,about_to_sleep,31
13939,3,4,4,loyal_customers,34
13941,5,5,5,champions,55
13942,2,1,2,hibernating,21
13943,1,1,1,hibernating,11
13944,1,1,1,hibernating,11
13945,4,2,3,potential_loyalists,42
13946,5,3,4,potential_loyalists,53
13948,3,3,2,need_attention,33
13952,4,5,5,loyal_customers,45
13953,3,4,5,loyal_customers,34
13955,5,1,1,new_customers,51
13957,3,3,2,need_attention,33
13958,5,5,5,champions,55
13959,4,3,2,potential_loyalists,43
13961,4,1,3,promising,41
13962,3,1,1,about_to_sleep,31
13963,5,5,5,champions,55
13964,4,2,2,potential_loyalists,42
13966,3,1,2,about_to_sleep,31
13967,4,1,1,promising,41
13968,3,1,1,about_to_sleep,31
13969,5,5,5,champions,55
13970,4,2,3,potential_loyalists,42
13971,3,4,4,loyal_customers,34
13974,1,1,2,hibernating,11
13975,4,4,5,loyal_customers,44
13977,3,1,3,about_to_sleep,31
13979,4,4,5,loyal_customers,44
13981,3,1,2,about_to_sleep,31
13982,5,4,5,champions,54
13983,5,5,5,champions,55
13984,5,5,4,champions,55
13985,5,5,5,champions,55
13987,5,2,3,potential_loyalists,52
13988,4,2,3,potential_loyalists,42
13992,4,2,1,potential_loyalists,42
13993,5,5,5,champions,55
13995,5,5,5,champions,55
13996,4,2,3,potential_loyalists,42
13999,5,5,5,champions,55
14000,3,4,4,loyal_customers,34
14001,5,5,5,champions,55
14003,1,1,1,hibernating,11
14004,4,4,4,loyal_customers,44
14007,2,1,1,hibernating,21
14008,3,1,3,about_to_sleep,31
14009,2,1,2,hibernating,21
14010,1,2,2,hibernating,12
14011,2,2,2,hibernating,22
14013,4,2,3,potential_loyalists,42
14014,5,2,4,potential_loyalists,52
14016,4,5,5,loyal_customers,45
14017,1,1,1,hibernating,11
14018,1,1,2,hibernating,11
14020,2,2,3,hibernating,22
14021,5,4,4,champions,54
14022,2,1,2,hibernating,21
14024,4,1,2,promising,41
14025,2,5,5,cant_loose,25
14026,2,2,3,hibernating,22
14030,5,5,5,champions,55
14031,5,5,5,champions,55
14032,5,4,4,champions,54
14033,1,1,1,hibernating,11
14035,3,4,4,loyal_customers,34
14038,4,2,4,potential_loyalists,42
14039,1,1,1,hibernating,11
14040,4,5,5,loyal_customers,45
14042,1,1,2,hibernating,11
14043,2,2,2,hibernating,22
14044,3,4,5,loyal_customers,34
14045,5,5,5,champions,55
14047,5,5,5,champions,55
14048,4,2,2,potential_loyalists,42
14049,4,5,5,loyal_customers,45
14051,5,5,5,champions,55
14052,4,1,2,promising,41
14053,4,2,2,potential_loyalists,42
14055,1,2,3,hibernating,12
14057,4,4,5,loyal_customers,44
14058,2,2,2,hibernating,22
14060,5,5,5,champions,55
14062,5,5,5,champions,55
14063,2,5,5,cant_loose,25
14064,3,5,4,loyal_customers,35
14065,4,3,3,potential_loyalists,43
14069,2,2,1,hibernating,22
14070,1,1,2,hibernating,11
14072,1,1,2,hibernating,11
14074,1,1,1,hibernating,11
14075,3,3,3,need_attention,33
14077,4,1,1,promising,41
14078,5,4,3,champions,54
14079,1,1,1,hibernating,11
14080,3,4,4,loyal_customers,34
14081,5,5,5,champions,55
14082,4,1,1,promising,41
14083,5,3,2,potential_loyalists,53
14084,2,1,1,hibernating,21
14085,5,5,5,champions,55
14086,2,1,1,hibernating,21
14087,3,2,3,about_to_sleep,32
14088,3,3,5,need_attention,33
14091,1,2,5,hibernating,12
14092,5,5,5,champions,55
14094,2,1,2,hibernating,21
14095,1,1,1,hibernating,11
14097,2,2,2,hibernating,22
14099,5,5,5,champions,55
14101,4,5,5,loyal_customers,45
14103,1,1,1,hibernating,11
14104,4,3,3,potential_loyalists,43
14105,3,4,5,loyal_customers,34
14106,1,1,1,hibernating,11
14108,1,2,2,hibernating,12
14110,3,5,5,loyal_customers,35
14113,5,5,5,champions,55
14114,4,4,3,loyal_customers,44
14115,2,2,3,hibernating,22
14118,3,1,2,about_to_sleep,31
14119,5,2,1,potential_loyalists,52
14122,3,3,2,need_attention,33
14123,1,1,2,hibernating,11
14126,2,1,2,hibernating,21
14127,4,3,4,potential_loyalists,43
14128,1,1,2,hibernating,11
14129,4,4,4,loyal_customers,44
14130,5,3,4,potential_loyalists,53
14131,1,1,1,hibernating,11
14133,1,1,2,hibernating,11
14134,4,5,5,loyal_customers,45
14135,5,5,5,champions,55
14136,4,4,4,loyal_customers,44
14137,1,1,2,hibernating,11
14142,5,2,3,potential_loyalists,52
14144,2,1,1,hibernating,21
14146,4,5,5,loyal_customers,45
14147,4,5,4,loyal_customers,45
14148,3,1,2,about_to_sleep,31
14151,1,2,3,hibernating,12
14152,4,4,4,loyal_customers,44
14153,2,1,1,hibernating,21
14154,4,4,5,loyal_customers,44
14156,5,5,5,champions,55
14157,4,3,3,potential_loyalists,43
14159,5,5,5,champions,55
14160,1,5,5,cant_loose,15
14161,5,4,5,champions,54
14163,2,1,1,hibernating,21
14166,2,2,2,hibernating,22
14168,3,2,2,about_to_sleep,32
14169,3,2,3,about_to_sleep,32
14170,5,3,3,potential_loyalists,53
14171,1,1,1,hibernating,11
14173,1,2,1,hibernating,12
14175,3,4,5,loyal_customers,34
14176,5,2,2,potential_loyalists,52
14177,4,5,4,loyal_customers,45
14180,5,5,4,champions,55
14181,3,2,2,about_to_sleep,32
14183,3,2,2,about_to_sleep,32
14186,3,4,4,loyal_customers,34
14187,2,1,1,hibernating,21
14189,5,2,4,potential_loyalists,52
14190,1,1,1,hibernating,11
14191,4,2,1,potential_loyalists,42
14192,4,1,2,promising,41
14193,4,1,2,promising,41
14194,4,5,5,loyal_customers,45
14197,3,1,2,about_to_sleep,31
14198,4,4,3,loyal_customers,44
14199,3,3,3,need_attention,33
14200,1,1,2,hibernating,11
14201,3,3,2,need_attention,33
14202,4,3,3,potential_loyalists,43
14203,4,1,2,promising,41
14204,3,3,3,need_attention,33
14205,4,5,4,loyal_customers,45
14206,4,2,3,potential_loyalists,42
14207,1,1,1,hibernating,11
14208,1,1,2,hibernating,11
14209,4,5,5,loyal_customers,45
14210,5,5,5,champions,55
14211,3,5,5,loyal_customers,35
14212,2,1,4,hibernating,21
14213,3,1,4,about_to_sleep,31
14215,5,4,4,champions,54
14216,3,1,2,about_to_sleep,31
14217,5,5,4,champions,55
14219,3,2,3,about_to_sleep,32
14220,1,2,3,hibernating,12
14221,2,5,5,cant_loose,25
14224,4,4,3,loyal_customers,44
14225,3,4,4,loyal_customers,34
14226,2,1,3,hibernating,21
14227,3,4,5,loyal_customers,34
14229,3,4,4,loyal_customers,34
14230,3,3,3,need_attention,33
14231,2,1,2,hibernating,21
14236,5,4,4,champions,54
14237,5,2,2,potential_loyalists,52
14238,1,2,2,hibernating,12
14239,3,5,4,loyal_customers,35
14240,3,1,2,about_to_sleep,31
14241,1,1,1,hibernating,11
14243,5,5,5,champions,55
14244,1,1,2,hibernating,11
14247,3,4,3,loyal_customers,34
14248,2,2,3,hibernating,22
14249,3,5,5,loyal_customers,35
14252,4,1,2,promising,41
14253,2,2,2,hibernating,22
14254,3,1,3,about_to_sleep,31
14255,1,1,4,hibernating,11
14257,4,4,5,loyal_customers,44
14258,4,5,5,loyal_customers,45
14263,3,1,2,about_to_sleep,31
14264,5,4,4,champions,54
14265,2,2,3,hibernating,22
14266,3,1,1,about_to_sleep,31
14268,2,1,2,hibernating,21
14269,2,1,2,hibernating,21
14271,3,1,1,about_to_sleep,31
14272,1,2,2,hibernating,12
14274,1,1,2,hibernating,11
14275,4,4,4,loyal_customers,44
14276,3,4,3,loyal_customers,34
14277,3,4,5,loyal_customers,34
14278,3,1,1,about_to_sleep,31
14279,2,2,1,hibernating,22
14281,3,1,1,about_to_sleep,31
14282,5,5,5,champions,55
14284,1,1,3,hibernating,11
14286,3,4,5,loyal_customers,34
14290,3,3,5,need_attention,33
14291,4,5,5,loyal_customers,45
14292,3,5,5,loyal_customers,35
14293,5,4,5,champions,54
14294,3,1,2,about_to_sleep,31
14296,3,2,2,about_to_sleep,32
14298,5,5,5,champions,55
14299,5,5,5,champions,55
14301,3,3,4,need_attention,33
14302,3,3,3,need_attention,33
14303,3,2,2,about_to_sleep,32
14304,5,2,4,potential_loyalists,52
14306,5,4,4,champions,54
14307,5,4,4,champions,54
14308,1,2,4,hibernating,12
14309,3,2,4,about_to_sleep,32
14310,3,1,2,about_to_sleep,31
14311,1,1,1,hibernating,11
14312,5,4,4,champions,54
14314,3,1,1,about_to_sleep,31
14315,1,2,3,hibernating,12
14316,3,4,4,loyal_customers,34
14318,2,1,1,hibernating,21
14319,3,1,2,about_to_sleep,31
14321,3,2,3,about_to_sleep,32
14322,3,4,2,loyal_customers,34
14324,3,2,3,about_to_sleep,32
14325,1,1,1,hibernating,11
14326,2,2,3,hibernating,22
14327,4,4,4,loyal_customers,44
14328,2,1,2,hibernating,21
14329,5,5,5,champions,55
14330,1,1,1,hibernating,11
14332,4,2,4,potential_loyalists,42
14334,3,4,4,loyal_customers,34
14338,2,1,2,hibernating,21
14339,3,1,2,about_to_sleep,31
14341,3,5,5,loyal_customers,35
14342,3,2,1,about_to_sleep,32
14343,3,4,4,loyal_customers,34
14344,5,5,5,champions,55
14346,3,3,4,need_attention,33
14347,1,1,1,hibernating,11
14350,4,2,3,potential_loyalists,42
14353,3,2,2,about_to_sleep,32
14355,5,3,3,potential_loyalists,53
14358,4,2,2,potential_loyalists,42
14361,1,1,1,hibernating,11
14363,3,2,1,about_to_sleep,32
14365,4,2,3,potential_loyalists,42
14366,2,1,1,hibernating,21
14369,1,2,2,hibernating,12
14372,2,2,3,hibernating,22
14374,1,1,1,hibernating,11
14375,2,2,3,hibernating,22
14376,1,1,1,hibernating,11
14378,1,1,1,hibernating,11
14379,4,2,3,potential_loyalists,42
14380,1,1,1,hibernating,11
14381,2,1,2,hibernating,21
14382,4,1,3,promising,41
14384,2,1,1,hibernating,21
14388,5,5,5,champions,55
14389,3,3,3,need_attention,33
14390,5,4,4,champions,54
14391,1,1,1,hibernating,11
14392,3,1,2,about_to_sleep,31
14394,1,1,1,hibernating,11
14395,5,5,5,champions,55
14396,5,4,4,champions,54
14398,3,2,3,about_to_sleep,32
14399,4,5,4,loyal_customers,45
14400,3,2,4,about_to_sleep,32
14401,3,5,5,loyal_customers,35
14402,1,1,2,hibernating,11
14403,1,2,2,hibernating,12
14404,5,5,4,champions,55
14405,4,1,1,promising,41
14409,5,4,4,champions,54
14410,5,2,4,potential_loyalists,52
14412,3,1,3,about_to_sleep,31
14413,3,3,3,need_attention,33
14414,5,1,3,new_customers,51
14415,5,5,5,champions,55
14417,4,1,3,promising,41
14419,4,1,1,promising,41
14420,4,3,4,potential_loyalists,43
14422,5,5,5,champions,55
14423,2,2,3,hibernating,22
14425,3,3,3,need_attention,33
14426,3,5,5,loyal_customers,35
14427,2,2,3,hibernating,22
14429,3,1,3,about_to_sleep,31
14431,5,3,4,potential_loyalists,53
14433,2,1,2,hibernating,21
14435,2,1,1,hibernating,21
14436,1,1,1,hibernating,11
14437,5,4,3,champions,54
14440,5,5,5,champions,55
14441,5,5,5,champions,55
14442,3,4,5,loyal_customers,34
14443,5,2,3,potential_loyalists,52
14444,2,1,1,hibernating,21
14445,2,1,1,hibernating,21
14446,4,1,1,promising,41
14447,4,1,3,promising,41
14449,5,4,4,champions,54
14450,5,4,3,champions,54
14451,4,5,5,loyal_customers,45
14452,4,2,2,potential_loyalists,42
14454,5,4,3,champions,54
14455,3,4,3,loyal_customers,34
14458,4,1,1,promising,41
14459,1,1,5,hibernating,11
14460,4,4,3,loyal_customers,44
14461,4,5,5,loyal_customers,45
14462,3,1,2,about_to_sleep,31
14463,2,1,2,hibernating,21
14464,1,2,1,hibernating,12
14465,3,5,5,loyal_customers,35
14466,5,5,5,champions,55
14467,4,5,4,loyal_customers,45
14468,1,1,1,hibernating,11
14469,3,4,4,loyal_customers,34
14470,3,1,1,about_to_sleep,31
14471,1,2,2,hibernating,12
14472,1,1,2,hibernating,11
14474,1,1,3,hibernating,11
14475,3,1,1,about_to_sleep,31
14478,4,4,4,loyal_customers,44
14479,5,3,3,potential_loyalists,53
14480,3,3,4,need_attention,33
14481,3,3,4,need_attention,33
14482,5,4,5,champions,54
14483,1,1,1,hibernating,11
14484,3,3,3,need_attention,33
14486,2,2,1,hibernating,22
14487,5,2,2,potential_loyalists,52
14490,3,2,4,about_to_sleep,32
14491,5,1,1,new_customers,51
14492,3,5,4,loyal_customers,35
14493,4,4,5,loyal_customers,44
14494,3,2,2,about_to_sleep,32
14495,1,1,1,hibernating,11
14496,5,4,4,champions,54
14497,1,1,1,hibernating,11
14498,3,4,4,loyal_customers,34
14499,5,4,4,champions,54
14505,3,5,5,loyal_customers,35
14506,5,3,4,potential_loyalists,53
14507,5,4,4,champions,54
14508,5,3,3,potential_loyalists,53
14509,2,1,1,hibernating,21
14510,5,3,4,potential_loyalists,53
14512,4,4,3,loyal_customers,44
14515,4,4,4,loyal_customers,44
14516,2,1,1,hibernating,21
14519,1,2,1,hibernating,12
14521,2,1,1,hibernating,21
14524,3,4,4,loyal_customers,34
14525,3,5,5,loyal_customers,35
14526,4,1,2,promising,41
14527,5,5,5,champions,55
14530,4,5,5,loyal_customers,45
14531,2,1,2,hibernating,21
14532,3,5,5,loyal_customers,35
14533,3,4,4,loyal_customers,34
14534,4,5,4,loyal_customers,45
14535,4,4,5,loyal_customers,44
14537,1,1,2,hibernating,11
14540,5,5,5,champions,55
14541,3,4,4,loyal_customers,34
14543,4,5,5,loyal_customers,45
14544,2,1,3,hibernating,21
14545,1,1,2,hibernating,11
14546,5,4,5,champions,54
14548,2,5,4,cant_loose,25
14549,3,3,3,need_attention,33
14550,4,2,3,potential_loyalists,42
14551,3,4,3,loyal_customers,34
14552,4,2,2,potential_loyalists,42
14553,3,4,3,loyal_customers,34
14555,4,4,4,loyal_customers,44
14559,4,1,1,promising,41
14560,5,5,5,champions,55
14562,4,5,4,loyal_customers,45
14563,2,2,3,hibernating,22
14564,3,2,5,about_to_sleep,32
14565,2,1,3,hibernating,21
14566,3,3,5,need_attention,33
14568,3,1,3,about_to_sleep,31
14570,2,1,2,hibernating,21
14571,3,1,1,about_to_sleep,31
14572,3,4,5,loyal_customers,34
14573,5,4,3,champions,54
14574,1,1,1,hibernating,11
14575,2,1,2,hibernating,21
14576,5,1,1,new_customers,51
14577,4,3,3,potential_loyalists,43
14579,3,1,1,about_to_sleep,31
14580,2,1,1,hibernating,21
14581,1,1,2,hibernating,11
14583,4,3,3,potential_loyalists,43
14584,3,4,3,loyal_customers,34
14585,4,4,3,loyal_customers,44
14588,1,1,1,hibernating,11
14589,5,1,1,new_customers,51
14590,3,5,5,loyal_customers,35
14593,4,5,5,loyal_customers,45
14594,5,1,2,new_customers,51
14595,2,2,2,hibernating,22
14596,1,1,1,hibernating,11
14597,5,4,4,champions,54
14598,1,1,1,hibernating,11
14599,4,2,2,potential_loyalists,42
14600,4,1,2,promising,41
14602,1,1,1,hibernating,11
14604,1,1,1,hibernating,11
14605,5,4,3,champions,54
14606,5,5,5,champions,55
14607,2,5,5,cant_loose,25
14608,5,5,4,champions,55
14609,4,4,3,loyal_customers,44
14610,4,2,1,potential_loyalists,42
14611,2,2,3,hibernating,22
14612,3,1,3,about_to_sleep,31
14613,1,1,1,hibernating,11
14614,4,1,2,promising,41
14615,4,4,3,loyal_customers,44
14616,4,2,1,potential_loyalists,42
14617,3,2,1,about_to_sleep,32
14618,5,4,3,champions,54
14619,1,1,3,hibernating,11
14623,4,4,4,loyal_customers,44
14624,3,4,3,loyal_customers,34
14625,5,5,5,champions,55
14626,4,5,5,loyal_customers,45
14627,5,1,2,new_customers,51
14630,2,1,2,hibernating,21
14631,4,3,4,potential_loyalists,43
14635,2,1,1,hibernating,21
14637,1,1,1,hibernating,11
14639,3,3,4,need_attention,33
14640,3,4,4,loyal_customers,34
14644,3,4,4,loyal_customers,34
14645,1,1,2,hibernating,11
14646,5,5,5,champions,55
14647,2,1,2,hibernating,21
14648,3,5,5,loyal_customers,35
14649,4,4,5,loyal_customers,44
14650,1,1,1,hibernating,11
14651,4,5,4,loyal_customers,45
14654,1,1,1,hibernating,11
14655,4,3,4,potential_loyalists,43
14656,3,3,3,need_attention,33
14657,3,2,3,about_to_sleep,32
14662,3,3,3,need_attention,33
14663,3,2,2,about_to_sleep,32
14665,3,2,3,about_to_sleep,32
14667,5,5,5,champions,55
14668,2,1,1,hibernating,21
14670,1,1,1,hibernating,11
14671,1,2,4,hibernating,12
14672,2,2,2,hibernating,22
14673,5,3,4,potential_loyalists,53
14674,2,1,1,hibernating,21
14675,4,1,2,promising,41
14676,4,4,5,loyal_customers,44
14677,1,1,1,hibernating,11
14678,1,1,2,hibernating,11
14679,4,3,4,potential_loyalists,43
14680,5,5,5,champions,55
14681,4,3,2,potential_loyalists,43
14682,3,4,4,loyal_customers,34
14683,1,1,1,hibernating,11
14684,4,1,1,promising,41
14685,1,5,5,cant_loose,15
14686,3,4,3,loyal_customers,34
14687,4,2,3,potential_loyalists,42
14688,5,5,4,champions,55
14690,4,3,2,potential_loyalists,43
14692,4,5,4,loyal_customers,45
14693,3,4,4,loyal_customers,34
14694,1,1,1,hibernating,11
14696,5,3,3,potential_loyalists,53
14699,3,3,3,need_attention,33
14700,3,3,3,need_attention,33
14702,5,5,5,champions,55
14704,3,3,2,need_attention,33
14706,1,1,2,hibernating,11
14707,3,3,1,need_attention,33
14708,5,3,4,potential_loyalists,53
14709,5,5,5,champions,55
14710,5,5,4,champions,55
14712,3,1,2,about_to_sleep,31
14713,5,5,5,champions,55
14714,3,3,3,need_attention,33
14716,2,1,1,hibernating,21
14717,1,1,1,hibernating,11
14718,3,1,1,about_to_sleep,31
14721,5,1,1,new_customers,51
14723,5,5,3,champions,55
14724,1,1,2,hibernating,11
14725,4,3,3,potential_loyalists,43
14726,1,1,1,hibernating,11
14728,3,1,1,about_to_sleep,31
14729,5,3,3,potential_loyalists,53
14732,4,5,5,loyal_customers,45
14733,5,4,5,champions,54
14734,3,4,4,loyal_customers,34
14735,4,5,5,loyal_customers,45
14737,4,1,5,promising,41
14739,5,5,5,champions,55
14740,3,5,5,loyal_customers,35
14741,5,3,2,potential_loyalists,53
14742,3,1,3,about_to_sleep,31
14743,1,1,1,hibernating,11
14744,5,5,5,champions,55
14745,2,5,4,cant_loose,25
14746,3,4,3,loyal_customers,34
14748,5,5,4,champions,55
14749,2,1,2,hibernating,21
14750,1,1,1,hibernating,11
14753,2,1,2,hibernating,21
14754,3,4,3,loyal_customers,34
14755,4,5,5,loyal_customers,45
14756,4,3,4,potential_loyalists,43
14758,4,3,4,potential_loyalists,43
14761,2,1,1,hibernating,21
14762,1,1,1,hibernating,11
14766,5,4,5,champions,54
14767,2,1,2,hibernating,21
14769,4,5,5,loyal_customers,45
14773,1,1,1,hibernating,11
14774,2,1,1,hibernating,21
14775,5,1,2,new_customers,51
14776,4,4,4,loyal_customers,44
14777,3,1,2,about_to_sleep,31
14783,1,1,2,hibernating,11
14784,4,1,1,promising,41
14786,1,1,1,hibernating,11
14787,2,1,1,hibernating,21
14788,1,1,2,hibernating,11
14790,5,4,4,champions,54
14791,1,1,2,hibernating,11
14793,2,1,2,hibernating,21
14794,3,3,3,need_attention,33
14796,5,5,5,champions,55
14797,2,1,2,hibernating,21
14798,4,4,3,loyal_customers,44
14799,1,1,1,hibernating,11
14800,5,4,5,champions,54
14805,3,3,3,need_attention,33
14806,2,1,1,hibernating,21
14807,4,3,3,potential_loyalists,43
14810,5,3,2,potential_loyalists,53
14811,4,1,1,promising,41
14812,1,1,1,hibernating,11
14813,5,4,3,champions,54
14814,1,1,1,hibernating,11
14817,4,4,5,loyal_customers,44
14820,4,4,3,loyal_customers,44
14821,5,5,4,champions,55
14822,2,1,1,hibernating,21
14824,5,4,5,champions,54
14825,5,5,5,champions,55
14827,1,1,1,hibernating,11
14828,4,5,5,loyal_customers,45
14829,5,4,4,champions,54
14832,1,1,2,hibernating,11
14833,2,1,1,hibernating,21
14834,3,1,2,about_to_sleep,31
14838,3,3,3,need_attention,33
14839,3,3,3,need_attention,33
14840,2,1,2,hibernating,21
14841,5,5,5,champions,55
14843,2,1,1,hibernating,21
14844,3,5,5,loyal_customers,35
14845,1,1,1,hibernating,11
14846,3,1,2,about_to_sleep,31
14847,3,3,4,need_attention,33
14848,3,1,2,about_to_sleep,31
14849,5,5,5,champions,55
14850,3,5,4,loyal_customers,35
14851,1,1,2,hibernating,11
14852,3,5,5,loyal_customers,35
14853,3,3,3,need_attention,33
14854,4,4,4,loyal_customers,44
14858,2,1,1,hibernating,21
14859,1,1,2,hibernating,11
14861,4,5,4,loyal_customers,45
14865,5,3,1,potential_loyalists,53
14866,5,5,5,champions,55
14867,4,5,5,loyal_customers,45
14868,4,4,4,loyal_customers,44
14869,4,4,4,loyal_customers,44
14870,3,4,4,loyal_customers,34
14873,1,1,2,hibernating,11
14874,2,1,1,hibernating,21
14875,2,1,4,hibernating,21
14877,3,3,2,need_attention,33
14878,5,5,5,champions,55
14879,1,1,1,hibernating,11
14882,4,5,5,loyal_customers,45
14884,1,1,1,hibernating,11
14885,3,3,3,need_attention,33
14891,3,3,3,need_attention,33
14892,1,1,1,hibernating,11
14893,1,1,3,hibernating,11
14895,4,5,5,loyal_customers,45
14896,5,5,4,champions,55
14897,3,4,4,loyal_customers,34
14898,5,5,5,champions,55
14899,4,1,4,promising,41
14900,2,1,1,hibernating,21
14901,5,4,3,champions,54
14902,4,3,3,potential_loyalists,43
14904,3,3,3,need_attention,33
14905,5,5,4,champions,55
14906,2,1,1,hibernating,21
14907,5,5,5,champions,55
14908,2,1,1,hibernating,21
14911,5,5,5,champions,55
14912,3,4,4,loyal_customers,34
14913,4,4,5,loyal_customers,44
14915,5,5,4,champions,55
14916,3,4,4,loyal_customers,34
14918,3,5,5,loyal_customers,35
14919,2,1,2,hibernating,21
14920,1,1,3,hibernating,11
14922,4,3,3,potential_loyalists,43
14926,4,3,2,potential_loyalists,43
14927,4,1,2,promising,41
14928,1,1,1,hibernating,11
14929,3,1,3,about_to_sleep,31
14932,5,3,3,potential_loyalists,53
14934,5,3,4,potential_loyalists,53
14935,1,1,4,hibernating,11
14936,4,4,5,loyal_customers,44
14940,3,3,3,need_attention,33
14941,1,1,1,hibernating,11
14942,3,4,3,loyal_customers,34
14943,1,1,1,hibernating,11
14944,4,5,5,loyal_customers,45
14945,3,1,1,about_to_sleep,31
