Customer ID,Recency,Frequency,Monetary,Segment
13441,431,1,424.26,about_to_sleep
13442,667,3,419.87000000000006,at_risk
13443,448,6,1280.16,at_risk
13444,374,2,631.6800000000001,potential_loyalists
13445,626,1,241.89999999999998,hibernating
13446,430,11,3881.89,loyal_customers
13448,373,9,5701.5,champions
13450,374,7,2076.32,champions
13451,381,6,4214.77,loyal_customers
13452,472,1,139.8,hibernating
13453,402,1,424.71,about_to_sleep
13454,641,1,219.87000000000003,hibernating
13455,366,5,1847.59,champions
13457,688,2,148.22,hibernating
13458,379,2,2312.7000000000003,potential_loyalists
13459,624,2,1160.4099999999999,hibernating
13461,407,3,2715.0000000000005,need_attention
13462,410,4,1002.35,loyal_customers
13464,394,5,2422.96,loyal_customers
13465,446,2,931.12,hibernating
13466,408,4,705.45,loyal_customers
13468,368,38,7685.54,champions
13469,653,1,82.4,hibernating
13472,463,2,592.2399999999999,hibernating
13473,574,6,2235.12,at_risk
13474,443,2,434.2,hibernating
13476,406,3,823.0,need_attention
13477,455,5,1379.59,at_risk
13478,469,5,2215.78,at_risk
13479,452,2,550.42,hibernating
13480,416,2,627.82,about_to_sleep
13481,374,6,2026.2800000000002,champions
13482,627,1,151.45000000000002,hibernating
13484,383,2,476.91999999999996,potential_loyalists
13485,376,10,2564.98,champions
13487,505,2,271.46999999999997,hibernating
13488,367,11,6619.57,champions
13490,654,1,154.25,hibernating
13491,372,18,3350.74,champions
13495,368,6,3329.3899999999994,champions
13497,368,5,972.28,champions
13498,730,1,327.38000000000005,hibernating
13500,401,1,299.53,about_to_sleep
13501,486,2,1544.79,hibernating
13502,415,2,488.5,about_to_sleep
13503,479,5,1688.54,at_risk
13506,369,4,1180.6799999999998,champions
13508,642,1,176.07999999999998,hibernating
13509,507,1,135.0,hibernating
13510,375,7,2766.73,champions
13511,676,1,282.76,hibernating
13512,387,3,462.17999999999995,potential_loyalists
13513,441,2,619.4900000000002,hibernating
13514,428,3,663.7,need_attention
13515,449,2,374.7,hibernating
13516,417,1,295.84999999999997,about_to_sleep
13519,442,1,220.45999999999998,hibernating
13520,371,6,3285.05,champions
13523,366,2,1136.6399999999999,potential_loyalists
13526,738,2,1182.0000000000002,hibernating
13527,418,5,2396.2300000000005,loyal_customers
13530,634,1,402.98,hibernating
13531,366,5,1254.72,champions
13534,379,10,1850.8200000000002,champions
13535,402,1,89.5,about_to_sleep
13537,425,2,717.8499999999999,about_to_sleep
13538,396,5,1831.88,loyal_customers
13539,420,4,938.02,loyal_customers
13540,467,3,632.3900000000001,at_risk
13541,427,2,785.25,about_to_sleep
13542,376,17,4006.17,champions
13543,634,2,1439.61,hibernating
13544,411,4,537.5900000000001,loyal_customers
13545,390,2,374.64,potential_loyalists
13546,382,2,465.15000000000003,potential_loyalists
13547,408,1,175.52999999999994,about_to_sleep
13548,471,1,226.57999999999998,hibernating
13549,387,1,87.6,promising
13550,383,1,349.51,promising
13551,666,1,152.39999999999998,hibernating
13552,428,10,3238.8499999999995,loyal_customers
13553,674,1,517.8000000000001,hibernating
13554,380,7,1638.2800000000002,loyal_customers
13555,378,9,4849.91,champions
13556,429,2,200.82,about_to_sleep
13557,415,11,2448.2,loyal_customers
13559,512,2,990.0,hibernating
13561,397,10,1678.8600000000001,loyal_customers
13562,401,5,3038.8499999999995,loyal_customers
13564,368,35,15500.529999999999,champions
13565,411,1,174.57999999999998,about_to_sleep
13566,434,3,833.4099999999999,need_attention
13567,428,4,1083.69,loyal_customers
13569,367,3,520.03,potential_loyalists
13571,382,14,2454.2200000000003,loyal_customers
13573,379,4,622.0700000000002,champions
13574,411,1,421.25000000000006,about_to_sleep
13576,373,11,4834.4,champions
13577,382,7,1801.68,loyal_customers
13578,409,1,147.66,about_to_sleep
13579,369,4,1071.9999999999998,champions
13580,406,1,107.75,about_to_sleep
13581,414,1,162.53,about_to_sleep
13582,389,2,241.68,potential_loyalists
13583,679,1,664.001,hibernating
13584,498,2,250.04999999999998,hibernating
13585,530,3,684.54,at_risk
13586,541,1,131.52999999999997,hibernating
13587,449,3,961.1000000000001,at_risk
13589,449,4,741.0900000000001,at_risk
13590,375,12,4367.67,champions
13591,435,4,976.8100000000001,loyal_customers
13593,387,9,3486.6100000000006,loyal_customers
13594,485,1,136.35000000000002,hibernating
13595,516,3,818.22,at_risk
13597,400,2,396.71000000000004,potential_loyalists
13598,495,4,609.42,at_risk
13599,366,14,5013.960000000001,champions
13600,634,1,298.90000000000003,hibernating
13601,392,2,491.82000000000005,potential_loyalists
13602,381,3,596.2800000000001,potential_loyalists
13604,658,1,717.62,hibernating
13605,387,2,522.67,potential_loyalists
13607,402,1,400.3,about_to_sleep
13608,540,1,236.20000000000002,hibernating
13609,593,1,167.35000000000002,hibernating
13610,387,7,1044.0,loyal_customers
13611,374,7,2147.73,champions
13612,632,1,818.29,hibernating
13613,452,5,1039.85,at_risk
13614,393,2,748.73,potential_loyalists
13615,399,7,5854.84,loyal_customers
13616,568,2,288.1,hibernating
13617,408,5,734.57,loyal_customers
13619,544,2,231.69000000000003,hibernating
13620,528,1,112.34000000000002,hibernating
13622,696,1,658.95,hibernating
13623,380,5,1818.7099999999998,loyal_customers
13624,388,1,462.08000000000004,promising
13625,596,1,301.26,hibernating
13626,379,1,449.81,new_customers
13627,488,2,607.4300000000001,hibernating
13628,676,1,310.14,hibernating
13629,413,8,5578.5,loyal_customers
13632,394,3,1526.8799999999999,potential_loyalists
13634,374,11,3498.31,champions
13635,442,3,1928.13,at_risk
13639,436,1,312.92999999999995,hibernating
13640,611,1,405.0,hibernating
13641,640,5,1016.4700000000001,at_risk
13642,432,3,159.92,need_attention
13643,382,7,1637.33,loyal_customers
13646,399,2,326.24999999999994,potential_loyalists
13647,494,4,1393.5600000000004,at_risk
13648,400,8,1764.0200000000002,loyal_customers
13649,366,5,1332.28,champions
13650,374,4,1451.6599999999999,champions
13651,381,1,132.65,promising
13652,368,3,1475.77,potential_loyalists
13653,487,1,152.2,hibernating
13654,380,5,3600.67,loyal_customers
13655,374,4,1347.5400000000002,champions
13656,499,2,699.2,hibernating
13658,383,4,3386.3300000000004,loyal_customers
13659,416,10,3321.6800000000003,loyal_customers
13660,400,1,314.59,promising
13661,603,1,325.24000000000007,hibernating
13662,385,8,1352.35,loyal_customers
13663,380,4,1858.04,loyal_customers
13665,386,3,1711.66,potential_loyalists
13666,420,2,43.25,about_to_sleep
13668,383,14,6726.35,loyal_customers
13669,407,1,195.0,about_to_sleep
13671,394,1,194.94999999999996,promising
13672,730,1,233.53000000000003,hibernating
13674,432,1,240.67999999999998,about_to_sleep
13676,539,2,243.9,hibernating
13677,404,2,556.19,about_to_sleep
13679,493,3,281.26000000000005,at_risk
13680,471,8,7713.25,cant_loose
13683,457,1,258.6,hibernating
13684,390,3,529.7500000000001,potential_loyalists
13686,380,2,337.04,potential_loyalists
13687,438,1,11880.839999999998,hibernating
13688,635,1,375.5,hibernating
13689,444,1,349.5,hibernating
13691,396,1,212.77999999999997,promising
13692,408,2,1626.08,about_to_sleep
13693,374,9,2011.82,champions
13694,373,94,131443.19,champions
13695,577,1,266.59999999999997,hibernating
13696,421,3,2020.4,need_attention
13698,596,2,465.53000000000003,hibernating
13699,550,1,455.57,hibernating
13700,417,3,348.34000000000003,need_attention
13701,446,1,161.0,hibernating
13702,445,1,135.18,hibernating
13703,415,1,326.05999999999995,about_to_sleep
13705,373,5,1323.47,champions
13706,626,1,300.38000000000005,hibernating
13707,429,3,2559.4499999999994,need_attention
13709,446,5,1263.6999999999998,at_risk
13710,423,2,329.04,about_to_sleep
13711,406,7,1540.2000000000003,loyal_customers
13712,610,1,537.58,hibernating
13713,408,3,743.26,need_attention
13714,465,1,161.35000000000002,hibernating
13715,372,13,7403.95,champions
13717,457,2,318.28999999999996,hibernating
13719,393,6,1773.5700000000004,loyal_customers
13721,395,1,217.39999999999992,promising
13722,420,7,3260.0,loyal_customers
13723,392,5,1009.3500000000001,loyal_customers
13724,637,1,213.01000000000002,hibernating
13727,611,6,746.57,at_risk
13728,387,10,1839.0300000000002,loyal_customers
13729,435,3,724.7300000000002,need_attention
13733,410,2,487.03000000000003,about_to_sleep
13734,508,4,6701.639999999999,at_risk
13735,376,9,6927.98,champions
13736,425,5,2034.31,loyal_customers
13738,396,1,440.9300000000001,promising
13739,527,1,75.3,hibernating
13740,415,4,1247.02,loyal_customers
13745,546,1,477.3200000000001,hibernating
13746,413,1,176.69,about_to_sleep
13747,373,2,169.79999999999998,potential_loyalists
13748,373,5,1320.1000000000001,champions
13750,380,6,1954.92,loyal_customers
13752,527,1,404.45,hibernating
13753,598,3,1353.31,at_risk
13754,437,1,164.45,hibernating
13756,367,10,4017.9799999999996,champions
13757,674,1,195.55,hibernating
13758,366,10,6226.429999999999,champions
13760,404,3,1076.85,need_attention
13761,502,4,881.52,at_risk
13762,593,4,2165.76,at_risk
13763,417,2,3502.48,about_to_sleep
13764,569,3,1431.5,at_risk
13765,653,1,352.82099999999997,hibernating
13766,495,1,190.35000000000002,hibernating
13767,369,39,18320.17,champions
13768,726,2,875.97,hibernating
13769,367,11,3003.91,champions
13770,422,4,785.3700000000001,loyal_customers
13771,533,5,3094.37,at_risk
13772,400,5,1982.0900000000001,loyal_customers
13773,396,2,301.53999999999996,potential_loyalists
13775,590,1,1049.66,hibernating
13776,428,2,623.98,about_to_sleep
13777,366,37,30501.260000000002,champions
13778,491,3,945.7900000000001,at_risk
13779,515,1,161.13,hibernating
13780,407,1,375.8100000000001,about_to_sleep
13781,592,2,650.99,hibernating
13782,453,7,881.72,cant_loose
13783,487,4,1542.0899999999997,at_risk
13784,434,3,447.43999999999994,need_attention
13785,428,4,542.49,loyal_customers
13786,367,6,3128.5400000000004,champions
13787,458,4,913.46,at_risk
13788,505,1,3.75,hibernating
13789,388,1,239.45999999999998,promising
13792,422,1,188.39999999999998,about_to_sleep
13793,646,1,96.0,hibernating
13794,546,1,126.03,hibernating
13795,388,4,836.2999999999998,loyal_customers
13796,499,1,289.7,hibernating
13797,436,3,1179.45,at_risk
13798,372,54,38683.020000000004,champions
13799,444,7,2114.71,cant_loose
13800,430,2,1121.24,about_to_sleep
13802,374,16,21659.690000000002,champions
13803,431,2,1061.8400000000001,about_to_sleep
13804,435,2,572.73,about_to_sleep
13807,367,3,422.20000000000005,potential_loyalists
13809,394,2,524.65,potential_loyalists
13813,527,4,1398.6100000000001,at_risk
13814,527,1,678.1999999999999,hibernating
13815,406,4,3448.38,loyal_customers
13818,429,1,61.28,about_to_sleep
13819,669,3,1502.0,at_risk
13820,418,3,660.6500000000001,need_attention
13821,393,4,1025.0900000000001,loyal_customers
13823,380,5,2445.790000000001,loyal_customers
13824,379,7,1615.82,champions
13825,621,2,255.59,hibernating
13829,421,1,102.0,about_to_sleep
13830,581,1,156.85000000000002,hibernating
13831,369,13,4820.59,champions
13832,422,1,561.49,about_to_sleep
13833,404,1,316.56,about_to_sleep
13834,576,2,324.19,hibernating
13835,519,3,260.7,at_risk
13836,399,2,620.3700000000001,potential_loyalists
13838,369,7,1274.3600000000001,champions
13839,486,1,139.95,hibernating
13840,416,1,651.4000000000001,about_to_sleep
13842,366,10,2244.29,champions
13843,381,1,319.75,promising
13846,399,1,442.73,promising
13847,719,1,310.71999999999997,hibernating
13848,366,6,2080.0,champions
13849,397,3,1931.3499999999997,potential_loyalists
13851,379,5,1955.0000000000002,champions
13852,610,1,187.35000000000002,hibernating
13854,365,15,4144.4400000000005,champions
13855,500,4,1310.3400000000001,at_risk
13856,463,8,753.53,cant_loose
13857,393,6,1001.01,loyal_customers
13859,529,1,314.7,hibernating
13861,429,2,273.26,about_to_sleep
13862,389,1,346.72999999999996,promising
13863,465,3,933.77,at_risk
13864,386,1,662.4000000000001,promising
13869,381,6,5006.62,loyal_customers
13870,387,7,2941.14,loyal_customers
13871,428,4,1482.6,loyal_customers
13872,527,3,919.57,at_risk
13873,383,5,649.3200000000002,loyal_customers
13874,504,6,1508.6999999999998,at_risk
13875,387,9,3027.58,loyal_customers
13877,470,2,332.4400000000001,hibernating
13878,547,3,1191.53,at_risk
13879,645,1,395.50000000000006,hibernating
13880,367,5,1171.8899999999999,champions
13881,375,23,28019.579999999998,champions
13883,403,10,3885.5399999999995,loyal_customers
13884,376,5,1100.88,champions
13888,404,5,1563.42,loyal_customers
13889,382,5,1574.3300000000004,loyal_customers
13890,374,4,1043.57,champions
13891,378,3,863.5600000000002,potential_loyalists
13892,477,2,634.6800000000001,hibernating
13895,515,2,1415.4499999999998,hibernating
13896,625,1,388.55,hibernating
13897,438,2,849.56,hibernating
13898,411,1,530.4699999999999,about_to_sleep
13900,389,3,869.6400000000001,potential_loyalists
13901,374,10,2809.1400000000003,champions
13902,632,5,34095.26,at_risk
13903,400,1,165.45000000000002,promising
13905,732,1,312.65000000000003,hibernating
13906,409,1,42.0,about_to_sleep
13907,691,1,136.8,hibernating
13909,423,2,286.5999999999999,about_to_sleep
13911,379,11,1654.08,champions
13912,423,1,124.94999999999999,about_to_sleep
13913,506,1,42.22,hibernating
13915,394,1,70.80000000000001,promising
13916,463,4,1275.81,at_risk
13919,424,2,975.87,about_to_sleep
13920,431,4,1774.6799999999998,loyal_customers
13921,402,4,730.7000000000002,loyal_customers
13922,437,2,692.95,hibernating
13927,437,1,359.27,hibernating
13929,416,9,2651.45,loyal_customers
13931,392,9,4019.8500000000004,loyal_customers
13935,596,3,6116.92,at_risk
13936,382,2,563.08,potential_loyalists
13937,402,1,721.2800000000001,about_to_sleep
13939,431,4,992.41,loyal_customers
13941,372,11,6009.34,champions
13942,534,1,320.0,hibernating
13943,577,1,246.54000000000002,hibernating
13944,653,1,200.43,hibernating
13945,394,2,854.1499999999999,potential_loyalists
13946,376,3,1314.6599999999999,potential_loyalists
13948,411,3,446.76000000000005,need_attention
13952,380,12,9572.45,loyal_customers
13953,409,5,3125.0,loyal_customers
13955,375,1,222.20999999999995,new_customers
13957,417,3,458.25,need_attention
13958,379,8,4709.23,champions
13959,399,3,477.97999999999996,potential_loyalists
13961,392,1,538.4,promising
13962,435,1,193.25,about_to_sleep
13963,367,14,2347.33,champions
13964,387,2,438.90000000000003,potential_loyalists
13965,476,3,996.61,at_risk
13966,435,1,390.86000000000007,about_to_sleep
13967,396,1,85.6,promising
13968,423,1,123.66,about_to_sleep
13969,365,18,4311.93,champions
13970,386,2,846.55,potential_loyalists
13971,423,6,1909.31,loyal_customers
13974,582,1,264.13,hibernating
13975,393,6,2832.5600000000004,loyal_customers
13976,506,3,834.3800000000001,at_risk
13977,411,1,519.81,about_to_sleep
13979,393,6,2546.36,loyal_customers
13980,439,4,599.7800000000001,at_risk
13981,415,1,331.14,about_to_sleep
13982,365,6,2573.7799999999997,champions
13983,366,10,4505.02,champions
13984,366,8,1128.0900000000001,champions
13985,374,7,2960.7300000000005,champions
13987,379,2,682.54,potential_loyalists
13988,383,2,609.84,potential_loyalists
13989,464,3,759.9799999999997,at_risk
13992,380,2,142.7,potential_loyalists
13993,379,10,3309.3500000000004,champions
13995,379,9,2508.3199999999997,champions
13996,386,2,895.7600000000001,potential_loyalists
13997,519,3,382.30999999999995,at_risk
13998,446,3,566.7,at_risk
13999,374,17,5600.450000000001,champions
14000,414,4,1410.68,loyal_customers
14001,373,7,2487.01,champions
14003,732,1,209.41,hibernating
14004,393,4,1675.81,loyal_customers
14006,528,4,1234.48,at_risk
14007,512,1,79.48,hibernating
14008,432,1,509.04,about_to_sleep
14009,462,1,404.29999999999995,hibernating
14010,565,2,445.15,hibernating
14011,480,2,457.82000000000005,hibernating
14013,380,2,611.55,potential_loyalists
14014,376,2,1443.03,potential_loyalists
14016,396,7,7062.200000000001,loyal_customers
14017,571,1,229.75000000000003,hibernating
14018,645,1,367.1500000000001,hibernating
14020,476,2,606.2099999999999,hibernating
14021,374,4,1084.6799999999998,champions
14022,486,1,352.15,hibernating
14024,390,1,318.03999999999996,promising
14025,464,8,4057.9,cant_loose
14026,470,2,713.11,hibernating
14028,550,3,10396.5,at_risk
14030,366,14,5902.200000000001,champions
14031,365,27,23712.309999999998,champions
14032,366,6,1874.68,champions
14033,555,1,109.44,hibernating
14035,406,4,1428.6999999999998,loyal_customers
14037,478,4,689.75,at_risk
14038,397,2,1509.4999999999998,potential_loyalists
14039,575,1,115.08000000000001,hibernating
14040,386,23,9030.65,loyal_customers
14042,725,1,431.98,hibernating
14043,491,2,304.25,hibernating
14044,418,6,2470.2799999999997,loyal_customers
14045,373,13,9653.28,champions
14047,372,10,2946.42,champions
14048,382,2,338.76,potential_loyalists
14049,387,9,7557.3099999999995,loyal_customers
14051,366,15,6823.610000000001,champions
14052,390,1,255.44999999999993,promising
14053,397,2,312.05,potential_loyalists
14055,577,2,795.3199999999999,hibernating
14057,381,5,2190.88,loyal_customers
14058,462,2,469.19000000000005,hibernating
14060,366,13,3378.66,champions
14061,507,3,917.43,at_risk
14062,374,12,15139.350000000002,champions
14063,438,9,22710.2,cant_loose
14064,430,10,1978.68,loyal_customers
14065,389,3,891.02,potential_loyalists
14068,603,3,1262.5200000000002,at_risk
14069,514,2,230.06,hibernating
14070,684,1,326.55,hibernating
14072,666,1,390.8500000000001,hibernating
14074,623,1,219.4,hibernating
14075,403,3,792.61,need_attention
14077,395,1,115.66000000000001,promising
14078,373,4,643.26,champions
14079,682,1,243.63,hibernating
14080,413,4,1070.0800000000002,loyal_customers
14081,369,9,4435.58,champions
14082,392,1,231.11000000000004,promising
14083,371,3,388.83000000000004,potential_loyalists
14084,512,1,150.5,hibernating
14085,368,16,5656.43,champions
14086,462,1,39.95,hibernating
14087,404,2,651.8,about_to_sleep
14088,406,3,13544.99,need_attention
14091,654,2,9530.080000000002,hibernating
14092,374,10,3152.54,champions
14094,439,1,335.21999999999997,hibernating
14095,722,1,2.95,hibernating
14097,481,2,422.86,hibernating
14099,375,9,2661.5400000000004,champions
14101,388,7,3985.14,loyal_customers
14103,665,1,0.0,hibernating
14104,389,3,555.37,potential_loyalists
14105,408,4,4722.6,loyal_customers
14106,737,1,214.79999999999998,hibernating
14107,448,4,2174.0699999999997,at_risk
14108,731,2,447.05,hibernating
14110,435,21,7304.799999999999,loyal_customers
14112,451,6,2919.4399999999996,at_risk
14113,375,12,5252.1900000000005,champions
14114,395,5,977.5600000000001,loyal_customers
14115,501,2,622.67,hibernating
14118,428,1,458.45,about_to_sleep
14119,375,2,183.37,potential_loyalists
14122,406,3,362.41999999999996,need_attention
14123,733,1,436.18,hibernating
14126,444,1,466.33,hibernating
14127,380,3,1190.3700000000001,potential_loyalists
14128,551,1,286.71,hibernating
14129,399,4,1467.48,loyal_customers
14130,375,3,1398.81,potential_loyalists
14131,648,1,187.87000000000003,hibernating
14133,733,1,305.5,hibernating
14134,382,15,11123.35,loyal_customers
14135,367,11,4953.610000000001,champions
14136,400,5,1570.81,loyal_customers
14137,695,1,332.7,hibernating
14139,490,3,670.98,at_risk
14142,373,2,671.3399999999999,potential_loyalists
14144,486,1,30.599999999999998,hibernating
14145,459,3,3857.85,at_risk
14146,383,7,5259.299999999999,loyal_customers
14147,388,7,2106.8,loyal_customers
14148,414,1,309.09000000000003,about_to_sleep
14151,673,2,679.45,hibernating
14152,387,5,1376.05,loyal_customers
14153,483,1,233.39999999999998,hibernating
14154,381,6,5115.08,loyal_customers
14156,371,102,196566.74,champions
14157,389,3,569.9,potential_loyalists
14159,379,9,3245.0,champions
14160,610,7,8421.47,cant_loose
14161,369,5,2208.36,champions
14163,462,1,148.70999999999998,hibernating
14166,505,2,256.84999999999997,hibernating
14167,464,4,721.6500000000001,at_risk
14168,420,2,370.45,about_to_sleep
14169,430,2,624.43,about_to_sleep
14170,375,3,597.3299999999999,potential_loyalists
14171,730,1,135.0,hibernating
14172,605,3,402.7199999999999,at_risk
14173,641,2,135.16,hibernating
14175,418,5,4456.579999999999,loyal_customers
14176,367,2,339.10999999999996,potential_loyalists
14177,381,9,1669.9299999999998,loyal_customers
14180,372,9,1570.7300000000002,champions
14181,410,2,310.55,about_to_sleep
14182,443,4,678.7700000000001,at_risk
14183,411,2,286.28999999999996,about_to_sleep
14186,427,5,1550.6299999999999,loyal_customers
14187,473,1,123.5,hibernating
14189,368,2,1160.31,potential_loyalists
14190,666,1,79.9,hibernating
14191,394,2,132.9,potential_loyalists
14192,388,1,293.74,promising
14193,396,1,356.8,promising
14194,392,15,7321.07,loyal_customers
14195,439,4,1603.6000000000001,at_risk
14197,410,1,390.05,about_to_sleep
14198,400,5,868.33,loyal_customers
14199,423,3,906.3,need_attention
14200,617,1,379.2000000000001,hibernating
14201,409,3,446.1,need_attention
14202,381,3,847.76,potential_loyalists
14203,397,1,339.34,promising
14204,422,3,901.9300000000001,need_attention
14205,394,7,1947.4999999999998,loyal_customers
14206,388,2,856.8499999999999,potential_loyalists
14207,687,1,157.8,hibernating
14208,551,1,415.31,hibernating
14209,385,9,2919.84,loyal_customers
14210,371,11,3955.68,champions
14211,411,9,2161.1899999999996,loyal_customers
14212,445,1,1119.6599999999999,hibernating
14213,404,1,1192.2,about_to_sleep
14215,368,4,1626.6100000000004,champions
14216,414,1,310.74,about_to_sleep
14217,366,7,1411.91,champions
14219,409,2,543.8900000000001,about_to_sleep
14220,567,2,882.6,hibernating
14221,449,8,3084.6899999999996,cant_loose
14224,390,5,847.78,loyal_customers
14225,434,4,2037.0199999999998,loyal_customers
14226,441,1,770.3399999999999,hibernating
14227,414,5,3017.75,loyal_customers
14228,437,3,745.5,at_risk
14229,403,4,1046.8400000000001,loyal_customers
14230,435,3,979.8000000000001,need_attention
14231,450,1,309.91,hibernating
14233,465,3,1441.5500000000002,at_risk
14235,498,4,1573.1299999999999,at_risk
14236,372,4,1253.7800000000002,champions
14237,373,2,471.14,potential_loyalists
14238,662,2,287.38000000000005,hibernating
14239,431,10,1882.3200000000002,loyal_customers
14240,423,1,357.15,about_to_sleep
14241,696,1,120.0,hibernating
14243,365,8,4842.280000000001,champions
14244,660,1,366.41999999999996,hibernating
14247,404,4,635.89,loyal_customers
14248,459,2,730.3699999999999,hibernating
14249,410,12,5625.461,loyal_customers
14252,381,1,350.99,promising
14253,493,2,363.4,hibernating
14254,432,1,601.03,about_to_sleep
14255,546,1,1000.63,hibernating
14256,491,3,1504.93,at_risk
14257,380,4,2854.7300000000005,loyal_customers
14258,395,16,19381.36,loyal_customers
14260,471,3,824.2800000000001,at_risk
14263,423,1,322.93,about_to_sleep
14264,379,4,1183.3900000000003,champions
14265,464,2,843.1700000000001,hibernating
14266,428,1,40.56,about_to_sleep
14268,470,1,354.84999999999997,hibernating
14269,439,1,295.73,hibernating
14271,409,1,106.81000000000002,about_to_sleep
14272,562,2,482.85,hibernating
14274,686,1,256.6,hibernating
14275,395,6,1189.3799999999999,loyal_customers
14276,407,4,982.94,loyal_customers
14277,411,6,13009.61,loyal_customers
14278,409,1,205.83,about_to_sleep
14279,520,2,191.86,hibernating
14281,408,1,245.15,about_to_sleep
14282,367,11,4120.32,champions
14283,463,4,628.4399999999999,at_risk
14284,653,1,704.4,hibernating
14285,513,4,1374.41,at_risk
14286,404,4,3851.01,loyal_customers
14290,413,3,2201.91,need_attention
14291,380,12,4020.85,loyal_customers
14292,410,7,4354.32,loyal_customers
14293,368,6,2221.37,champions
14294,407,1,375.34,about_to_sleep
14295,438,4,2196.71,at_risk
14296,421,2,456.4,about_to_sleep
14298,375,38,39667.19,champions
14299,365,19,10533.869999999999,champions
14301,416,3,1352.0400000000002,need_attention
14302,430,3,742.9,need_attention
14303,407,2,277.93999999999994,about_to_sleep
14304,379,2,1341.5600000000002,potential_loyalists
14306,378,4,1058.0800000000002,champions
14307,373,5,2075.31,champions
14308,549,2,1147.02,hibernating
14309,413,2,1428.28,about_to_sleep
14310,432,1,492.1,about_to_sleep
14311,567,1,206.19,hibernating
14312,378,5,1478.6999999999998,champions
14314,430,1,109.80000000000001,about_to_sleep
14315,564,2,716.69,hibernating
14316,422,5,1370.3400000000001,loyal_customers
14318,460,1,158.02000000000004,hibernating
14319,424,1,494.85,about_to_sleep
14320,546,3,868.96,at_risk
14321,431,2,687.3100000000001,about_to_sleep
14322,429,4,474.1,loyal_customers
14324,409,2,701.6100000000001,about_to_sleep
14325,569,1,245.48,hibernating
14326,463,2,757.13,hibernating
14327,382,5,1583.2799999999995,loyal_customers
14328,438,1,445.05,hibernating
14329,375,8,4912.38,champions
14330,623,1,200.63,hibernating
14332,381,2,1077.2000000000003,potential_loyalists
14334,425,4,1766.27,loyal_customers
14338,536,1,339.88,hibernating
14339,428,1,310.75,about_to_sleep
14341,420,10,2285.04,loyal_customers
14342,432,2,249.88,about_to_sleep
14343,421,4,1088.9099999999999,loyal_customers
14344,367,14,2443.77,champions
14346,425,3,1294.1699999999998,need_attention
14347,736,1,82.60000000000001,hibernating
14350,380,2,689.0999999999999,potential_loyalists
14353,410,2,285.90000000000003,about_to_sleep
14355,365,3,840.05,potential_loyalists
14358,389,2,400.05999999999995,potential_loyalists
14361,578,1,214.71000000000004,hibernating
14363,402,2,227.47000000000003,about_to_sleep
14365,394,2,634.68,potential_loyalists
14366,525,1,136.0,hibernating
14369,642,2,469.12999999999994,hibernating
14370,450,6,1175.7800000000002,at_risk
14372,443,2,860.0800000000002,hibernating
14374,541,1,108.0,hibernating
14375,450,2,875.3100000000001,hibernating
14376,683,1,215.46,hibernating
14378,621,1,131.25,hibernating
14379,393,2,920.81,potential_loyalists
14380,682,1,48.96,hibernating
14381,451,1,428.65999999999997,hibernating
14382,390,1,620.73,promising
14384,500,1,58.5,hibernating
14388,372,9,3488.16,champions
14389,424,3,854.55,need_attention
14390,372,5,1747.0100000000002,champions
14391,576,1,135.60000000000002,hibernating
14392,432,1,266.4,about_to_sleep
14394,564,1,93.8,hibernating
14395,372,12,4700.300000000001,champions
14396,371,6,1633.94,champions
14398,401,2,707.7899999999998,about_to_sleep
14399,394,8,2113.16,loyal_customers
14400,408,2,1157.77,about_to_sleep
14401,424,9,2744.42,loyal_customers
14402,652,1,285.6,hibernating
14403,589,2,404.69999999999993,hibernating
14404,369,8,1424.79,champions
14405,386,1,195.0,promising
14408,471,4,1503.2399999999998,at_risk
14409,368,5,1696.6400000000003,champions
14410,376,2,1546.07,potential_loyalists
14412,424,1,656.16,about_to_sleep
14413,410,3,647.6700000000003,need_attention
14414,374,1,902.3499999999999,new_customers
14415,379,10,6191.32,champions
14417,387,1,604.2,promising
14419,382,1,202.85,promising
14420,396,3,1251.65,potential_loyalists
14421,512,4,1656.26,at_risk
14422,374,13,6007.880000000001,champions
14423,437,2,651.41,hibernating
14425,434,3,661.3899999999998,need_attention
14426,403,7,7246.2699999999995,loyal_customers
14427,494,2,900.18,hibernating
14429,403,1,516.2800000000001,about_to_sleep
14430,511,3,1220.9000000000003,at_risk
14431,379,3,2143.8399999999997,potential_loyalists
14433,465,1,289.59999999999997,hibernating
14435,501,1,90.42,hibernating
14436,553,1,182.64000000000001,hibernating
14437,365,5,895.84,champions
14439,443,4,6781.8,at_risk
14440,365,9,4281.049999999999,champions
14441,374,7,2898.8,champions
14442,414,5,3777.2000000000003,loyal_customers
14443,368,2,966.2700000000001,potential_loyalists
14444,456,1,132.04,hibernating
14445,455,1,221.64999999999998,hibernating
14446,386,1,201.73,promising
14447,400,1,548.5,promising
14449,372,5,1575.7,champions
14450,379,4,645.19,champions
14451,389,10,2646.18,loyal_customers
14452,395,2,401.1499999999999,potential_loyalists
14454,376,5,977.3,champions
14455,432,4,628.2099999999999,loyal_customers
14458,380,1,237.42,promising
14459,651,1,3537.821,hibernating
14460,396,6,659.1600000000001,loyal_customers
14461,382,10,4610.4400000000005,loyal_customers
14462,432,1,265.99,about_to_sleep
14463,499,1,256.95,hibernating
14464,568,2,110.99999999999999,hibernating
