Customer ID,RFM_Score,Segment
13832.0,41,promising
13833.0,21,hibernating
13835.0,44,loyal_customers
13837.0,12,hibernating
13838.0,54,champions
13841.0,11,hibernating
13842.0,35,loyal_customers
13844.0,51,new_customers
13845.0,31,about_to_sleep
13846.0,43,potential_loyalists
13848.0,23,at_Risk
13849.0,32,about_to_sleep
13850.0,21,hibernating
13851.0,23,at_Risk
13853.0,31,about_to_sleep
13854.0,55,champions
13856.0,23,at_Risk
13858.0,31,about_to_sleep
13859.0,11,hibernating
13860.0,54,champions
13862.0,45,loyal_customers
13863.0,11,hibernating
13865.0,34,loyal_customers
13866.0,21,hibernating
13867.0,43,potential_loyalists
13868.0,52,potential_loyalists
13869.0,24,at_Risk
13870.0,55,champions
13871.0,45,loyal_customers
13873.0,23,at_Risk
13874.0,11,hibernating
13875.0,34,loyal_customers
13876.0,31,about_to_sleep
13877.0,21,hibernating
13878.0,31,about_to_sleep
13880.0,45,loyal_customers
13881.0,55,champions
13882.0,54,champions
13883.0,54,champions
13884.0,54,champions
13885.0,12,hibernating
13886.0,31,about_to_sleep
13887.0,11,hibernating
13888.0,22,hibernating
13889.0,21,hibernating
13890.0,55,champions
13892.0,44,loyal_customers
13893.0,11,hibernating
13894.0,43,potential_loyalists
13895.0,44,loyal_customers
13897.0,31,about_to_sleep
13898.0,11,hibernating
13899.0,42,potential_loyalists
13900.0,13,at_Risk
13901.0,24,at_Risk
13904.0,32,about_to_sleep
13908.0,24,at_Risk
13911.0,35,loyal_customers
13914.0,52,potential_loyalists
13917.0,32,about_to_sleep
13918.0,32,about_to_sleep
13919.0,32,about_to_sleep
13922.0,11,hibernating
13923.0,31,about_to_sleep
13924.0,55,champions
13925.0,24,at_Risk
13926.0,41,promising
13927.0,21,hibernating
13928.0,54,champions
13929.0,22,hibernating
13930.0,32,about_to_sleep
13931.0,22,hibernating
13932.0,11,hibernating
13933.0,22,hibernating
13934.0,11,hibernating
13936.0,21,hibernating
13937.0,21,hibernating
13938.0,31,about_to_sleep
13939.0,43,potential_loyalists
13940.0,44,loyal_customers
13941.0,44,loyal_customers
13946.0,23,at_Risk
13947.0,31,about_to_sleep
13948.0,11,hibernating
13949.0,55,champions
13950.0,54,champions
13951.0,23,at_Risk
13952.0,12,hibernating
13953.0,55,champions
13954.0,53,potential_loyalists
13955.0,23,at_Risk
13956.0,54,champions
13959.0,23,at_Risk
13960.0,43,potential_loyalists
13962.0,43,potential_loyalists
13963.0,14,at_Risk
13967.0,21,hibernating
13969.0,55,champions
13971.0,45,loyal_customers
13972.0,33,need_attention
13973.0,11,hibernating
13974.0,31,about_to_sleep
13975.0,45,loyal_customers
13976.0,11,hibernating
13978.0,43,potential_loyalists
13979.0,21,hibernating
13980.0,31,about_to_sleep
13982.0,34,loyal_customers
13983.0,45,loyal_customers
13984.0,44,loyal_customers
13985.0,55,champions
13986.0,41,promising
13988.0,45,loyal_customers
13989.0,33,need_attention
13990.0,11,hibernating
13991.0,55,champions
13992.0,41,promising
13993.0,35,loyal_customers
13994.0,55,champions
13995.0,44,loyal_customers
13999.0,55,champions
14000.0,11,hibernating
14001.0,33,need_attention
14002.0,23,at_Risk
14004.0,35,loyal_customers
14005.0,54,champions
14006.0,23,at_Risk
14009.0,13,at_Risk
14012.0,11,hibernating
14013.0,23,at_Risk
14014.0,21,hibernating
14015.0,31,about_to_sleep
14016.0,24,at_Risk
14019.0,33,need_attention
14020.0,43,potential_loyalists
14021.0,23,at_Risk
14022.0,11,hibernating
14023.0,53,potential_loyalists
14024.0,23,at_Risk
14027.0,31,about_to_sleep
14029.0,33,need_attention
14030.0,45,loyal_customers
14031.0,55,champions
14032.0,55,champions
14034.0,43,potential_loyalists
14035.0,44,loyal_customers
14036.0,11,hibernating
14037.0,23,at_Risk
14038.0,23,at_Risk
14039.0,31,about_to_sleep
14040.0,35,loyal_customers
14041.0,11,hibernating
14044.0,44,loyal_customers
14045.0,24,at_Risk
14046.0,11,hibernating
14047.0,54,champions
14048.0,11,hibernating
14049.0,44,loyal_customers
14050.0,43,potential_loyalists
14051.0,55,champions
14052.0,41,promising
14053.0,23,at_Risk
14054.0,31,about_to_sleep
14055.0,21,hibernating
14056.0,55,champions
14057.0,45,loyal_customers
14059.0,11,hibernating
14060.0,55,champions
14062.0,55,champions
14064.0,44,loyal_customers
14066.0,11,hibernating
14067.0,33,need_attention
14068.0,11,hibernating
14071.0,55,champions
14073.0,41,promising
14075.0,53,potential_loyalists
14076.0,21,hibernating
14077.0,34,loyal_customers
14078.0,25,cant_loose
14079.0,21,hibernating
14080.0,41,promising
14081.0,13,at_Risk
14082.0,11,hibernating
14083.0,55,champions
14085.0,55,champions
14087.0,51,new_customers
14088.0,55,champions
14089.0,31,about_to_sleep
14090.0,11,hibernating
14092.0,55,champions
14093.0,51,new_customers
14096.0,55,champions
14098.0,31,about_to_sleep
14099.0,45,loyal_customers
14100.0,21,hibernating
14101.0,25,cant_loose
14102.0,54,champions
14104.0,23,at_Risk
14105.0,11,hibernating
14107.0,35,loyal_customers
14108.0,43,potential_loyalists
14109.0,21,hibernating
14110.0,55,champions
14111.0,44,loyal_customers
14112.0,45,loyal_customers
14113.0,54,champions
14114.0,13,at_Risk
14116.0,44,loyal_customers
14117.0,21,hibernating
14121.0,54,champions
14124.0,21,hibernating
14125.0,53,potential_loyalists
14126.0,53,potential_loyalists
14127.0,23,at_Risk
14128.0,33,need_attention
14129.0,54,champions
14130.0,11,hibernating
14132.0,55,champions
14133.0,23,at_Risk
14135.0,55,champions
14138.0,53,potential_loyalists
14139.0,31,about_to_sleep
14140.0,53,potential_loyalists
14141.0,54,champions
14142.0,11,hibernating
14143.0,21,hibernating
14145.0,34,loyal_customers
14146.0,54,champions
14147.0,23,at_Risk
14148.0,11,hibernating
14149.0,11,hibernating
14150.0,33,need_attention
14152.0,23,at_Risk
14154.0,13,at_Risk
14155.0,11,hibernating
14156.0,55,champions
14157.0,43,potential_loyalists
14158.0,31,about_to_sleep
14159.0,45,loyal_customers
14161.0,13,at_Risk
14162.0,23,at_Risk
14163.0,24,at_Risk
14164.0,33,need_attention
14165.0,11,hibernating
14167.0,34,loyal_customers
14171.0,21,hibernating
14173.0,54,champions
14174.0,31,about_to_sleep
14175.0,33,need_attention
14176.0,14,at_Risk
14177.0,24,at_Risk
14178.0,55,champions
14179.0,33,need_attention
14180.0,55,champions
14184.0,31,about_to_sleep
14185.0,11,hibernating
14188.0,45,loyal_customers
14189.0,55,champions
14191.0,55,champions
14193.0,33,need_attention
14194.0,55,champions
14195.0,13,at_Risk
14196.0,21,hibernating
14198.0,44,loyal_customers
14199.0,11,hibernating
14201.0,35,loyal_customers
14204.0,51,new_customers
14205.0,43,potential_loyalists
14206.0,11,hibernating
14208.0,21,hibernating
14209.0,55,champions
14210.0,25,cant_loose
14211.0,35,loyal_customers
14212.0,21,hibernating
14214.0,44,loyal_customers
14215.0,55,champions
14216.0,54,champions
14217.0,55,champions
14218.0,31,about_to_sleep
14219.0,51,new_customers
14220.0,13,at_Risk
14221.0,35,loyal_customers
14222.0,21,hibernating
14223.0,23,at_Risk
14224.0,24,at_Risk
14226.0,44,loyal_customers
14227.0,45,loyal_customers
14229.0,33,need_attention
14231.0,13,at_Risk
14232.0,34,loyal_customers
14233.0,34,loyal_customers
14234.0,44,loyal_customers
14235.0,24,at_Risk
14236.0,23,at_Risk
14237.0,11,hibernating
14238.0,11,hibernating
14239.0,35,loyal_customers
14240.0,43,potential_loyalists
14241.0,11,hibernating
14242.0,13,at_Risk
14243.0,55,champions
14245.0,13,at_Risk
14246.0,23,at_Risk
14247.0,11,hibernating
14248.0,11,hibernating
14250.0,53,potential_loyalists
14251.0,54,champions
14256.0,13,at_Risk
14257.0,34,loyal_customers
14258.0,55,champions
14259.0,21,hibernating
14261.0,33,need_attention
14262.0,55,champions
14264.0,23,at_Risk
14265.0,23,at_Risk
14267.0,23,at_Risk
14270.0,11,hibernating
14271.0,11,hibernating
14272.0,23,at_Risk
14273.0,34,loyal_customers
14276.0,23,at_Risk
14277.0,43,potential_loyalists
14280.0,11,hibernating
14282.0,55,champions
14284.0,43,potential_loyalists
14285.0,44,loyal_customers
14286.0,43,potential_loyalists
14287.0,53,potential_loyalists
14288.0,11,hibernating
14289.0,55,champions
14290.0,54,champions
14291.0,55,champions
14292.0,55,champions
14293.0,54,champions
14295.0,31,about_to_sleep
14297.0,44,loyal_customers
14298.0,55,champions
14299.0,55,champions
14300.0,41,promising
14301.0,21,hibernating
14304.0,11,hibernating
14305.0,33,need_attention
14306.0,33,need_attention
14307.0,25,cant_loose
14309.0,55,champions
14311.0,11,hibernating
14312.0,35,loyal_customers
14314.0,21,hibernating
14315.0,35,loyal_customers
14317.0,31,about_to_sleep
14320.0,13,at_Risk
14321.0,54,champions
14323.0,23,at_Risk
14326.0,11,hibernating
14327.0,21,hibernating
14329.0,45,loyal_customers
14331.0,23,at_Risk
14332.0,43,potential_loyalists
14333.0,31,about_to_sleep
14334.0,45,loyal_customers
14335.0,43,potential_loyalists
14336.0,44,loyal_customers
14338.0,23,at_Risk
14339.0,11,hibernating
14340.0,11,hibernating
14341.0,35,loyal_customers
14342.0,44,loyal_customers
14344.0,25,cant_loose
14345.0,31,about_to_sleep
14346.0,23,at_Risk
14348.0,11,hibernating
14349.0,51,new_customers
14350.0,11,hibernating
14351.0,21,hibernating
14352.0,24,at_Risk
14353.0,11,hibernating
14354.0,53,potential_loyalists
14355.0,11,hibernating
14356.0,23,at_Risk
14357.0,31,about_to_sleep
14359.0,43,potential_loyalists
14360.0,44,loyal_customers
14362.0,41,promising
14364.0,25,cant_loose
14367.0,55,champions
14368.0,11,hibernating
14371.0,11,hibernating
14373.0,11,hibernating
14375.0,11,hibernating
14377.0,13,at_Risk
14379.0,33,need_attention
14381.0,31,about_to_sleep
14382.0,41,promising
14383.0,33,need_attention
14385.0,53,potential_loyalists
14386.0,11,hibernating
14387.0,43,potential_loyalists
14388.0,55,champions
14389.0,33,need_attention
14390.0,55,champions
14393.0,11,hibernating
14395.0,55,champions
14396.0,33,need_attention
14397.0,55,champions
14400.0,21,hibernating
14401.0,55,champions
14403.0,24,at_Risk
14404.0,35,loyal_customers
14406.0,21,hibernating
14407.0,25,cant_loose
14408.0,55,champions
14409.0,35,loyal_customers
14410.0,25,cant_loose
14411.0,11,hibernating
14412.0,33,need_attention
14413.0,11,hibernating
14414.0,25,cant_loose
14415.0,55,champions
14416.0,43,potential_loyalists
14418.0,53,potential_loyalists
14419.0,55,champions
14420.0,21,hibernating
14421.0,33,need_attention
14422.0,55,champions
14423.0,11,hibernating
14424.0,41,promising
14426.0,45,loyal_customers
14427.0,33,need_attention
14428.0,54,champions
14431.0,11,hibernating
14432.0,55,champions
14434.0,45,loyal_customers
14436.0,21,hibernating
14437.0,11,hibernating
14438.0,11,hibernating
14439.0,11,hibernating
14440.0,54,champions
14441.0,54,champions
14442.0,13,at_Risk
14443.0,34,loyal_customers
14446.0,54,champions
14447.0,44,loyal_customers
14448.0,53,potential_loyalists
14449.0,44,loyal_customers
14450.0,13,at_Risk
14451.0,33,need_attention
14452.0,53,potential_loyalists
14453.0,11,hibernating
14456.0,55,champions
14457.0,11,hibernating
14459.0,21,hibernating
14460.0,23,at_Risk
14461.0,23,at_Risk
14462.0,35,loyal_customers
14463.0,23,at_Risk
14465.0,13,at_Risk
14466.0,45,loyal_customers
14467.0,44,loyal_customers
14470.0,53,potential_loyalists
14472.0,25,cant_loose
14473.0,23,at_Risk
14474.0,31,about_to_sleep
14475.0,33,need_attention
14476.0,11,hibernating
14477.0,44,loyal_customers
14479.0,13,at_Risk
14480.0,51,new_customers
14481.0,23,at_Risk
14482.0,45,loyal_customers
14483.0,11,hibernating
14484.0,31,about_to_sleep
14485.0,31,about_to_sleep
14487.0,45,loyal_customers
14488.0,31,about_to_sleep
14489.0,11,hibernating
14491.0,23,at_Risk
14493.0,54,champions
14494.0,41,promising
14495.0,33,need_attention
14496.0,13,at_Risk
14497.0,11,hibernating
14498.0,34,loyal_customers
14499.0,43,potential_loyalists
14500.0,23,at_Risk
14501.0,13,at_Risk
14502.0,45,loyal_customers
14503.0,55,champions
14504.0,34,loyal_customers
14505.0,45,loyal_customers
14506.0,44,loyal_customers
14507.0,45,loyal_customers
14508.0,43,potential_loyalists
14511.0,54,champions
14512.0,13,at_Risk
14513.0,23,at_Risk
14514.0,33,need_attention
14515.0,45,loyal_customers
14517.0,33,need_attention
14518.0,31,about_to_sleep
14520.0,53,potential_loyalists
14522.0,44,loyal_customers
14523.0,21,hibernating
14524.0,45,loyal_customers
14525.0,45,loyal_customers
14527.0,55,champions
14528.0,31,about_to_sleep
14529.0,33,need_attention
14530.0,45,loyal_customers
14532.0,14,at_Risk
14533.0,45,loyal_customers
14534.0,55,champions
14535.0,33,need_attention
14536.0,11,hibernating
14537.0,31,about_to_sleep
14538.0,33,need_attention
14539.0,43,potential_loyalists
14540.0,53,potential_loyalists
14541.0,35,loyal_customers
14542.0,11,hibernating
14543.0,45,loyal_customers
14544.0,43,potential_loyalists
14546.0,54,champions
14547.0,55,champions
14548.0,23,at_Risk
14549.0,11,hibernating
14550.0,53,potential_loyalists
14551.0,43,potential_loyalists
14552.0,21,hibernating
14553.0,44,loyal_customers
14554.0,54,champions
14555.0,33,need_attention
14557.0,21,hibernating
14560.0,55,champions
14561.0,23,at_Risk
14562.0,55,champions
14565.0,24,at_Risk
14566.0,21,hibernating
14567.0,33,need_attention
14569.0,51,new_customers
14570.0,13,at_Risk
14572.0,55,champions
14573.0,25,cant_loose
14576.0,11,hibernating
14577.0,54,champions
14578.0,51,new_customers
14581.0,41,promising
14582.0,31,about_to_sleep
14583.0,54,champions
14584.0,24,at_Risk
14585.0,31,about_to_sleep
14586.0,11,hibernating
14587.0,45,loyal_customers
14589.0,11,hibernating
14591.0,44,loyal_customers
14592.0,33,need_attention
14593.0,43,potential_loyalists
14594.0,53,potential_loyalists
14595.0,45,loyal_customers
14597.0,53,potential_loyalists
14598.0,31,about_to_sleep
14600.0,11,hibernating
14601.0,51,new_customers
14603.0,11,hibernating
14606.0,55,champions
14607.0,45,loyal_customers
14608.0,54,champions
14609.0,24,at_Risk
14616.0,13,at_Risk
14618.0,53,potential_loyalists
14619.0,11,hibernating
14620.0,13,at_Risk
14621.0,54,champions
14622.0,11,hibernating
14623.0,44,loyal_customers
14624.0,33,need_attention
14625.0,13,at_Risk
14626.0,44,loyal_customers
14628.0,23,at_Risk
14629.0,53,potential_loyalists
14631.0,33,need_attention
14632.0,11,hibernating
14633.0,11,hibernating
14636.0,33,need_attention
14638.0,31,about_to_sleep
14639.0,35,loyal_customers
14640.0,45,loyal_customers
14641.0,41,promising
14642.0,31,about_to_sleep
14643.0,23,at_Risk
14644.0,33,need_attention
14645.0,23,at_Risk
14646.0,55,champions
14647.0,11,hibernating
14649.0,54,champions
14651.0,33,need_attention
14652.0,21,hibernating
14653.0,55,champions
14655.0,54,champions
14656.0,23,at_Risk
14657.0,44,loyal_customers
14658.0,53,potential_loyalists
14659.0,55,champions
14660.0,23,at_Risk
14661.0,41,promising
14662.0,44,loyal_customers
14664.0,43,potential_loyalists
14665.0,34,loyal_customers
14666.0,41,promising
14667.0,55,champions
14669.0,13,at_Risk
14670.0,13,at_Risk
14672.0,13,at_Risk
14673.0,54,champions
14675.0,41,promising
14676.0,45,loyal_customers
14680.0,45,loyal_customers
14681.0,33,need_attention
14682.0,13,at_Risk
14684.0,44,loyal_customers
14687.0,21,hibernating
14688.0,55,champions
14689.0,11,hibernating
14690.0,33,need_attention
14691.0,44,loyal_customers
14692.0,24,at_Risk
14693.0,11,hibernating
14696.0,55,champions
14697.0,13,at_Risk
14698.0,54,champions
14699.0,11,hibernating
14700.0,43,potential_loyalists
14701.0,55,champions
14702.0,55,champions
14703.0,41,promising
14704.0,55,champions
14705.0,11,hibernating
14708.0,53,potential_loyalists
14709.0,45,loyal_customers
14710.0,44,loyal_customers
14711.0,55,champions
14712.0,43,potential_loyalists
14713.0,55,champions
14714.0,41,promising
14715.0,44,loyal_customers
14716.0,33,need_attention
14719.0,54,champions
14720.0,53,potential_loyalists
14722.0,21,hibernating
14723.0,55,champions
14725.0,41,promising
14727.0,11,hibernating
14729.0,11,hibernating
14730.0,55,champions
14731.0,33,need_attention
14732.0,55,champions
14733.0,45,loyal_customers
14735.0,55,champions
14737.0,53,potential_loyalists
14738.0,35,loyal_customers
14739.0,55,champions
14740.0,13,at_Risk
14741.0,55,champions
14744.0,45,loyal_customers
14745.0,24,at_Risk
14747.0,11,hibernating
14748.0,44,loyal_customers
14752.0,31,about_to_sleep
14753.0,21,hibernating
14754.0,33,need_attention
14755.0,55,champions
14756.0,41,promising
14757.0,21,hibernating
14758.0,24,at_Risk
14759.0,53,potential_loyalists
14760.0,11,hibernating
14761.0,33,need_attention
14762.0,11,hibernating
14764.0,31,about_to_sleep
14765.0,43,potential_loyalists
14766.0,55,champions
14768.0,43,potential_loyalists
14769.0,55,champions
14770.0,13,at_Risk
14772.0,21,hibernating
14775.0,33,need_attention
14776.0,35,loyal_customers
14778.0,23,at_Risk
14779.0,13,at_Risk
14780.0,33,need_attention
14782.0,11,hibernating
14784.0,43,potential_loyalists
14785.0,53,potential_loyalists
14788.0,53,potential_loyalists
14789.0,41,promising
14790.0,44,loyal_customers
14792.0,31,about_to_sleep
14793.0,41,promising
14794.0,55,champions
14795.0,21,hibernating
14796.0,55,champions
14798.0,33,need_attention
14799.0,31,about_to_sleep
14800.0,35,loyal_customers
14801.0,31,about_to_sleep
14803.0,23,at_Risk
14804.0,51,new_customers
14805.0,44,loyal_customers
14806.0,21,hibernating
14808.0,35,loyal_customers
14810.0,35,loyal_customers
14813.0,13,at_Risk
14815.0,33,need_attention
14816.0,11,hibernating
14817.0,13,at_Risk
14818.0,23,at_Risk
14819.0,33,need_attention
14820.0,44,loyal_customers
14821.0,11,hibernating
14823.0,13,at_Risk
14824.0,54,champions
14825.0,55,champions
14828.0,13,at_Risk
14829.0,44,loyal_customers
14830.0,31,about_to_sleep
14834.0,45,loyal_customers
14836.0,53,potential_loyalists
14837.0,24,at_Risk
14840.0,11,hibernating
14841.0,35,loyal_customers
14842.0,34,loyal_customers
14844.0,34,loyal_customers
14847.0,21,hibernating
14849.0,45,loyal_customers
14850.0,11,hibernating
14851.0,43,potential_loyalists
14852.0,35,loyal_customers
14853.0,43,potential_loyalists
14854.0,25,cant_loose
14855.0,23,at_Risk
14856.0,33,need_attention
14857.0,33,need_attention
14859.0,54,champions
14860.0,41,promising
14861.0,31,about_to_sleep
14862.0,43,potential_loyalists
14863.0,41,promising
14865.0,53,potential_loyalists
14866.0,55,champions
14867.0,13,at_Risk
14868.0,55,champions
14869.0,53,potential_loyalists
14870.0,11,hibernating
14871.0,54,champions
14873.0,11,hibernating
14875.0,23,at_Risk
14878.0,55,champions
14880.0,23,at_Risk
14881.0,41,promising
14882.0,43,potential_loyalists
14883.0,45,loyal_customers
14885.0,21,hibernating
14886.0,11,hibernating
14887.0,21,hibernating
14888.0,11,hibernating
14889.0,11,hibernating
14890.0,11,hibernating
14891.0,23,at_Risk
14893.0,53,potential_loyalists
14894.0,21,hibernating
14895.0,55,champions
14896.0,13,at_Risk
14897.0,54,champions
14898.0,45,loyal_customers
14901.0,55,champions
14902.0,41,promising
14903.0,44,loyal_customers
14904.0,53,potential_loyalists
14905.0,23,at_Risk
14907.0,55,champions
14908.0,21,hibernating
14910.0,54,champions
14911.0,55,champions
14912.0,43,potential_loyalists
14913.0,34,loyal_customers
14915.0,23,at_Risk
14916.0,34,loyal_customers
14918.0,23,at_Risk
14920.0,13,at_Risk
14921.0,43,potential_loyalists
14923.0,31,about_to_sleep
14924.0,11,hibernating
14929.0,41,promising
14930.0,23,at_Risk
14931.0,54,champions
14932.0,11,hibernating
14934.0,23,at_Risk
14935.0,11,hibernating
14936.0,35,loyal_customers
14937.0,33,need_attention
14944.0,45,loyal_customers
14946.0,41,promising
14947.0,23,at_Risk
14948.0,45,loyal_customers
14950.0,41,promising
14951.0,21,hibernating
14952.0,35,loyal_customers
14953.0,41,promising
14954.0,51,new_customers
14957.0,11,hibernating
14958.0,23,at_Risk
14959.0,34,loyal_customers
14960.0,53,potential_loyalists
14961.0,55,champions
14962.0,11,hibernating
14963.0,54,champions
14964.0,11,hibernating
14965.0,23,at_Risk
14966.0,41,promising
14967.0,31,about_to_sleep
14968.0,41,promising
14970.0,34,loyal_customers
14971.0,33,need_attention
14972.0,21,hibernating
14973.0,23,at_Risk
14974.0,31,about_to_sleep
14975.0,31,about_to_sleep
14976.0,35,loyal_customers
14978.0,24,at_Risk
14981.0,11,hibernating
14984.0,43,potential_loyalists
14985.0,13,at_Risk
14987.0,43,potential_loyalists
14988.0,11,hibernating
14995.0,33,need_attention
14997.0,33,need_attention
14998.0,23,at_Risk
15000.0,31,about_to_sleep
15002.0,24,at_Risk
15004.0,21,hibernating
15005.0,45,loyal_customers
15006.0,31,about_to_sleep
15007.0,21,hibernating
15009.0,53,potential_loyalists
15010.0,31,about_to_sleep
15012.0,33,need_attention
15014.0,33,need_attention
15016.0,21,hibernating
15017.0,31,about_to_sleep
15018.0,33,need_attention
15019.0,11,hibernating
15021.0,55,champions
15022.0,54,champions
15023.0,55,champions
15024.0,55,champions
15025.0,31,about_to_sleep
15026.0,23,at_Risk
15027.0,44,loyal_customers
15028.0,54,champions
15030.0,33,need_attention
15031.0,54,champions
15032.0,13,at_Risk
15033.0,55,champions
15034.0,45,loyal_customers
15035.0,21,hibernating
15036.0,23,at_Risk
15038.0,35,loyal_customers
15039.0,55,champions
15041.0,21,hibernating
15042.0,11,hibernating
15043.0,41,promising
15044.0,45,loyal_customers
15045.0,23,at_Risk
15046.0,55,champions
15047.0,11,hibernating
15048.0,34,loyal_customers
15049.0,11,hibernating
15050.0,43,potential_loyalists
15051.0,43,potential_loyalists
15052.0,11,hibernating
15053.0,53,potential_loyalists
15054.0,53,potential_loyalists
15057.0,13,at_Risk
15058.0,45,loyal_customers
15059.0,35,loyal_customers
15060.0,54,champions
15061.0,55,champions
15062.0,34,loyal_customers
15063.0,11,hibernating
15065.0,34,loyal_customers
15066.0,31,about_to_sleep
15067.0,23,at_Risk
15068.0,33,need_attention
15069.0,21,hibernating
15070.0,11,hibernating
15071.0,23,at_Risk
15073.0,53,potential_loyalists
15074.0,21,hibernating
15075.0,21,hibernating
15076.0,21,hibernating
15078.0,55,champions
15079.0,14,at_Risk
15081.0,44,loyal_customers
15083.0,11,hibernating
15087.0,11,hibernating
15088.0,43,potential_loyalists
15089.0,55,champions
15090.0,11,hibernating
15091.0,31,about_to_sleep
15092.0,13,at_Risk
15093.0,45,loyal_customers
15095.0,24,at_Risk
15096.0,31,about_to_sleep
15097.0,51,new_customers
15098.0,13,at_Risk
15099.0,21,hibernating
15100.0,13,at_Risk
15101.0,53,potential_loyalists
15103.0,43,potential_loyalists
15104.0,13,at_Risk
15105.0,45,loyal_customers
15106.0,44,loyal_customers
15107.0,15,cant_loose
15108.0,24,at_Risk
15109.0,11,hibernating
15110.0,44,loyal_customers
15111.0,43,potential_loyalists
15113.0,53,potential_loyalists
15114.0,45,loyal_customers
15115.0,41,promising
15116.0,44,loyal_customers
15117.0,44,loyal_customers
15118.0,21,hibernating
15119.0,11,hibernating
15120.0,21,hibernating
15121.0,33,need_attention
15122.0,23,at_Risk
15123.0,53,potential_loyalists
15124.0,43,potential_loyalists
15125.0,45,loyal_customers
15127.0,31,about_to_sleep
15128.0,34,loyal_customers
15129.0,35,loyal_customers
15130.0,21,hibernating
15132.0,44,loyal_customers
15133.0,23,at_Risk
15134.0,45,loyal_customers
15135.0,11,hibernating
15136.0,54,champions
15139.0,13,at_Risk
15140.0,35,loyal_customers
15142.0,31,about_to_sleep
15143.0,11,hibernating
15144.0,55,champions
15145.0,54,champions
15146.0,23,at_Risk
15147.0,11,hibernating
15148.0,51,new_customers
15149.0,21,hibernating
15150.0,45,loyal_customers
15152.0,55,champions
15153.0,41,promising
15154.0,21,hibernating
15156.0,53,potential_loyalists
15157.0,53,potential_loyalists
15158.0,31,about_to_sleep
15159.0,55,champions
15160.0,11,hibernating
15163.0,43,potential_loyalists
15164.0,33,need_attention
15165.0,11,hibernating
15167.0,11,hibernating
15168.0,41,promising
15171.0,11,hibernating
15172.0,54,champions
15174.0,11,hibernating
15175.0,31,about_to_sleep
15178.0,11,hibernating
15179.0,44,loyal_customers
15180.0,11,hibernating
15181.0,33,need_attention
15182.0,23,at_Risk
15184.0,43,potential_loyalists
15185.0,31,about_to_sleep
15186.0,43,potential_loyalists
15187.0,55,champions
15189.0,55,champions
15192.0,23,at_Risk
15193.0,31,about_to_sleep
15194.0,55,champions
15195.0,51,new_customers
15197.0,53,potential_loyalists
15198.0,23,at_Risk
15199.0,34,loyal_customers
15201.0,24,at_Risk
15203.0,45,loyal_customers
15204.0,11,hibernating
15205.0,23,at_Risk
15206.0,54,champions
15208.0,54,champions
15210.0,11,hibernating
15211.0,33,need_attention
15212.0,11,hibernating
15213.0,13,at_Risk
15214.0,55,champions
15215.0,33,need_attention
15216.0,21,hibernating
15218.0,55,champions
15219.0,21,hibernating
15220.0,35,loyal_customers
15221.0,11,hibernating
15222.0,11,hibernating
15223.0,13,at_Risk
15224.0,13,at_Risk
15225.0,11,hibernating
15226.0,11,hibernating
15227.0,34,loyal_customers
15228.0,34,loyal_customers
15230.0,13,at_Risk
15232.0,23,at_Risk
15234.0,11,hibernating
15235.0,15,cant_loose
15236.0,11,hibernating
15237.0,54,champions
15238.0,43,potential_loyalists
15239.0,53,potential_loyalists
15240.0,34,loyal_customers
15241.0,35,loyal_customers
15243.0,21,hibernating
15244.0,33,need_attention
15245.0,23,at_Risk
15246.0,13,at_Risk
15247.0,21,hibernating
15249.0,45,loyal_customers
15251.0,55,champions
15252.0,33,need_attention
15253.0,44,loyal_customers
15254.0,21,hibernating
15255.0,31,about_to_sleep
15256.0,21,hibernating
15257.0,11,hibernating
15258.0,23,at_Risk
15260.0,25,cant_loose
15261.0,21,hibernating
15262.0,11,hibernating
15263.0,21,hibernating
15264.0,31,about_to_sleep
15265.0,23,at_Risk
15266.0,11,hibernating
15267.0,44,loyal_customers
15269.0,41,promising
15270.0,45,loyal_customers
15271.0,55,champions
15272.0,33,need_attention
15274.0,53,potential_loyalists
15275.0,31,about_to_sleep
15276.0,31,about_to_sleep
15277.0,31,about_to_sleep
15279.0,11,hibernating
15280.0,21,hibernating
15281.0,35,loyal_customers
15286.0,31,about_to_sleep
15287.0,43,potential_loyalists
15288.0,34,loyal_customers
15289.0,43,potential_loyalists
15290.0,55,champions
15291.0,45,loyal_customers
15292.0,11,hibernating
15296.0,35,loyal_customers
15297.0,53,potential_loyalists
15298.0,55,champions
15299.0,35,loyal_customers
15300.0,31,about_to_sleep
15301.0,35,loyal_customers
15303.0,11,hibernating
15304.0,35,loyal_customers
15306.0,33,need_attention
15307.0,21,hibernating
15308.0,11,hibernating
15311.0,55,champions
15312.0,24,at_Risk
15313.0,21,hibernating
15314.0,11,hibernating
15315.0,33,need_attention
15316.0,11,hibernating
15318.0,51,new_customers
15319.0,11,hibernating
15320.0,31,about_to_sleep
15321.0,33,need_attention
15322.0,21,hibernating
15325.0,21,hibernating
15326.0,11,hibernating
15327.0,31,about_to_sleep
15329.0,33,need_attention
15330.0,43,potential_loyalists
15332.0,14,at_Risk
15333.0,11,hibernating
15334.0,23,at_Risk
15335.0,31,about_to_sleep
15339.0,33,need_attention
15341.0,21,hibernating
15342.0,21,hibernating
15343.0,21,hibernating
15344.0,53,potential_loyalists
15345.0,31,about_to_sleep
15346.0,11,hibernating
15347.0,11,hibernating
15348.0,21,hibernating
